AnoReferencia;NomeMunicipio;NomeUnidadeEscolar;MatriculasTotal;MatriculaInicial;MatriculaAposCenso;Transferidos;Cancelados;Falecido;Abandono;Aprovados;Reprovados;Cursando;OutrasSituacoes
2019;Bodoquena;EE JOÃO PEDRO PEDROSSIAN - EXTENSÃO ASSENTAMENTO SUMATRA;30;30;0;1;0;0;0;0;0;29;0
2019;Bodoquena;EE JOÃO PEDRO PEDROSSIAN - EXTENSÃO DISTRITO MORRARIA DO SUL;16;16;0;0;0;0;0;0;0;16;0
2019;Inocencia;EE JOÃO PONCE DE ARRUDA;168;159;9;19;7;0;0;0;0;142;0
2019;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;769;745;24;75;18;0;0;67;51;558;0
2019;Bandeirantes;EE JOÃO RIBEIRO GUIMARÃES;320;318;2;313;7;0;0;0;0;0;0
2019;Aral Moreira;EE JOÃO VITORINO MARQUES;631;621;10;90;21;1;0;68;29;422;0
2019;Ivinhema;EE JOAQUIM GONÇALVES LEDO;478;466;12;51;10;0;0;0;0;417;0
2019;Camapua;EE JOAQUIM MALAQUIAS DA SILVA;321;303;18;56;8;0;0;0;0;257;0
2019;Bodoquena;EE JOAQUIM MÁRIO BONFIM;338;327;11;41;3;0;0;104;6;184;0
2019;Campo Grande;EE JOAQUIM MURTINHO;2273;2166;107;375;22;0;0;0;0;1867;9
2019;Ponta Pora;EE JOAQUIM MURTINHO;1751;1487;264;243;28;0;0;80;30;1369;1
2019;Dourados;EE JOAQUIM VAZ DE OLIVEIRA;976;871;105;107;9;0;0;107;37;715;1
2019;Fatima do Sul;EE JONAS BELARMINO DA SILVA;240;239;1;19;0;0;0;0;0;221;0
2019;Chapadao do Sul;EE JORGE AMADO;1475;1388;87;139;56;0;0;129;148;999;4
2019;Chapadao do Sul;EE JORGE AMADO - EXTENSÃO ASSENTAMENTO AROEIRA;14;14;0;0;0;0;0;0;0;14;0
2019;Chapadao do Sul;EE JORGE AMADO - EXTENSÃO SALA PEDRA BRANCA;17;17;0;2;0;0;0;0;0;15;0
2019;Corguinho;EE JOSÉ ALVES QUITO;376;358;18;32;10;0;0;0;0;334;0
2019;Corguinho;EE JOSÉ ALVES QUITO - EXTENSÃO SALA FRANCISCO N. SOBRINHO - POVOADO TABOCO;50;49;1;4;6;0;0;0;0;40;0
2019;Rochedo;EE JOSÉ ALVES RIBEIRO;471;463;8;50;2;0;0;0;0;419;0
2019;Campo Grande;EE JOSÉ ANTÔNIO PEREIRA;731;699;32;86;10;0;0;0;0;631;4
2019;Campo Grande;EE JOSÉ BARBOSA RODRIGUES;824;802;22;346;4;0;0;0;0;471;3
2019;Porto Murtinho;EE JOSÉ BONIFÁCIO;900;858;42;68;26;1;0;31;35;739;0
2019;Porto Murtinho;EE JOSÉ BONIFÁCIO - EXTENSÃO SALA ALDEIA ALVES DE BARROS;28;28;0;0;2;0;0;0;0;26;0
2019;Porto Murtinho;EE JOSÉ BONIFÁCIO - EXTENSÃO SALA ALDEIA SÃO JOÃO;25;24;1;0;6;0;0;0;0;19;0
2019;Porto Murtinho;EE JOSÉ BONIFÁCIO - EXTENSÃO SALA SANTA MARIA;8;8;0;1;1;0;0;0;0;6;0
2019;Porto Murtinho;EE JOSÉ BONIFÁCIO - EXTENSÃO SALA TOMAZIA;15;15;0;0;2;0;0;0;0;13;0
2019;Tres Lagoas;EE JOSÉ FERREIRA;279;270;9;37;2;0;0;0;0;240;0
2019;Campo Grande;EE JOSÉ FERREIRA BARBOSA;700;652;48;131;31;0;0;0;0;537;1
2019;Costa Rica;EE JOSÉ FERREIRA DA COSTA;1387;1350;37;146;30;0;0;199;0;1012;0
2019;Santa Rita do Pardo;EE JOSÉ FERREIRA LIMA;284;281;3;19;10;0;0;0;0;255;0
2019;Santa Rita do Pardo;EE JOSÉ FERREIRA LIMA - EXTENSÃO ASSENTAMENTO MUTUM;60;59;1;5;2;0;0;0;0;53;0
2019;Santa Rita do Pardo;EE JOSÉ FERREIRA LIMA - EXTENSÃO SALA MATEIRA;25;23;2;1;1;0;0;0;0;23;0
2019;Paranaiba;EE JOSÉ GARCIA LEAL;1698;1536;162;138;28;0;0;55;51;1425;1
2019;Campo Grande;EE JOSÉ MAMEDE DE AQUINO;987;959;28;152;80;0;0;0;0;751;4
2019;Campo Grande;EE JOSÉ MARIA HUGO RODRIGUES;1683;1645;38;184;15;0;0;54;30;1393;7
2019;Jaraguari;EE JOSÉ SERAFIM RIBEIRO;525;509;16;79;8;0;0;0;0;438;0
2019;Corumba;EE JÚLIA GONÇALVES PASSARINHO;394;387;7;47;40;1;0;0;0;306;0
2019;Navirai;EE JURACY ALVES CARDOSO;779;770;9;65;1;0;0;0;0;713;0
2019;Deodapolis;EE LAGOA BONITA;297;292;5;49;0;0;0;0;0;248;0
2019;Ladario;EE LEME DO PRADO;846;832;14;101;15;0;0;0;0;729;1
2019;Ladario;EE LEME DO PRADO - EXTENSÃO MARQUES DE TAMANDARÉ;190;187;3;16;11;0;0;0;0;163;0
2019;Rio Negro;EE LEONTINO ALVES DE OLIVEIRA;618;593;25;81;13;0;0;0;0;524;0
2019;Itaquirai;EE LEOPOLDO DALMOLIN;340;335;5;25;2;0;0;0;0;313;0
2019;Campo Grande;EE LINO VILLACHA;1341;1290;51;197;5;0;0;0;0;1133;6
2019;Ponta Pora;EE LIONS CLUBE DE PONTA PORÃ;304;295;9;41;1;0;0;0;0;262;0
2019;Campo Grande;EE LÚCIA MARTINS COELHO;474;449;25;115;10;0;0;0;0;349;0
2019;Angelica;EE LUIS VAZ DE CAMÕES;384;378;6;44;7;0;7;0;0;326;0
2019;Campo Grande;EE LUISA VIDAL BORGES DANIEL;323;306;17;35;3;1;0;0;0;284;0
2019;Bonito;EE LUIZ DA COSTA FALCÃO;1355;1175;180;154;26;0;0;43;21;1111;0
2019;Tres Lagoas;EE LUIZ LOPES DE CARVALHO;988;967;21;90;23;0;0;122;53;700;0
2019;Nova Andradina;EE LUIZ SOARES ANDRADE;733;706;27;96;12;0;0;0;0;625;0
2019;Campo Grande;EE MAESTRO FREDERICO LIEBERMANN;801;756;45;166;8;0;0;0;0;627;0
2019;Campo Grande;EE MAESTRO HEITOR VILLA LOBOS;1490;1425;65;182;22;0;0;0;0;1275;11
2019;Água Clara;EE MAL. CASTELO BRANCO;944;871;73;91;7;0;3;32;6;805;0
2019;Água Clara;EE MAL. CASTELO BRANCO -EXTENSÃO SALA JOSÉ BELCHIOR;21;20;1;4;1;0;0;0;0;16;0
2019;Aquidauana;EE MAL. DEODORO DA FONSECA;666;651;15;83;1;0;0;0;0;582;0
2019;Mundo Novo;EE MAL. RONDON;673;659;14;109;2;0;9;0;0;553;0
2019;Nova Andradina;EE MAL. RONDON;873;859;14;106;24;0;0;0;0;742;1
2019;Campo Grande;EE MANOEL BONIFÁCIO NUNES DA CUNHA;257;238;19;57;2;1;0;0;0;197;0
2019;Bataguassu;EE MANOEL DA COSTA LIMA;1051;1018;33;109;25;0;0;83;51;783;0
2019;Bataguassu;EE MANOEL DA COSTA LIMA -EXTENSÃO SALA SANTA CLARA;42;41;1;1;0;0;0;0;0;41;0
2019;Maracaju;EE MANOEL FERREIRA DE LIMA;1119;1064;55;238;37;0;0;0;0;841;3
2019;Paranaiba;EE MANOEL GARCIA LEAL;793;760;33;103;11;0;0;0;0;678;1
2019;Itaquirai;EE MANOEL GUILHERME DOS SANTOS;1017;939;78;140;17;0;0;50;26;783;1
2019;Campo Grande;EE MARÇAL DE SOUZA TUPÃ-Y;917;875;42;94;3;0;0;0;0;818;2
2019;Iguatemi;EE MARCÍLIO AUGUSTO PINTO;606;595;11;87;5;0;0;0;0;514;0
2019;Campo Grande;EE MARIA CONSTANÇA BARROS MACHADO;346;333;13;84;5;0;0;0;0;257;0
2019;Anastacio;EE MARIA CORRÊA DIAS;795;773;22;152;34;0;0;75;104;430;0
2019;Anastacio;EE MARIA CORRÊA DIAS - EXTENSÃO MONJOLINHO;40;40;0;3;1;1;0;0;0;35;0
2019;Anastacio;EE MARIA CORRÊA DIAS - EXTENSÃO SÃO MANOEL;26;26;0;4;0;0;0;0;0;22;0
2019;Dourados;EE MARIA DA GLÓRIA MUZZI FERREIRA;720;690;30;116;2;0;0;0;0;602;0
2019;Campo Grande;EE MARIA ELIZA BOCAYUVA CORRÊA DA COSTA;1180;1145;35;180;25;0;0;0;0;971;4
2019;Corumba;EE MARIA HELENA ALBANEZE;777;766;11;135;11;0;1;0;0;630;0
2019;Anaurilandia;EE MARIA JOSÉ;862;845;17;50;17;0;0;0;0;795;0
2019;Corumba;EE MARIA LEITE;835;827;8;63;6;0;0;0;0;764;2
2019;Ponta Pora;EE MENDES GONÇALVES;1150;1124;26;322;71;0;0;39;20;695;3
2019;Ponta Pora;EE MENDES GONÇALVES-EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO-UNEI MITAI;47;44;3;24;0;0;0;0;0;23;0
2019;Dourados;EE MENODORA FIALHO DE FIGUEIREDO;933;895;38;217;15;0;0;69;16;615;1
2019;Camapua;EE MIGUEL SUTIL;463;455;8;39;0;0;0;0;0;424;0
2019;Dourados;EE MIN. JOÃO PAULO DOS REIS VELOSO;1003;973;30;104;11;0;0;0;0;888;0
2019;Corumba;EE NATHÉRCIA POMPEO DOS SANTOS;1122;1110;12;106;25;0;0;134;65;791;1
2019;Campo Grande;EE NICOLAU FRAGELLI;295;286;9;14;2;0;0;0;0;279;0
2019;Ponta Pora;EE NOVA ITAMARATI;1941;1796;145;253;8;1;0;98;81;1500;0
2019;Corumba;EE OCTACÍLIO FAUSTINO DA SILVA;1270;1241;29;157;22;1;97;152;14;827;0
2019;Nioaque;EE ODETE IGNÊZ RESSTEL VILLAS BÔAS;1122;1090;32;101;9;0;0;43;43;926;0
2019;Nioaque;EE ODETE IGNÊZ RESSTEL VILLAS BÔAS - EXTENSÃO ASSENTAMENTO PALMEIRA;26;26;0;2;1;0;0;0;0;23;0
2019;Campo Grande;EE OLINDA CONCEIÇÃO TEIXEIRA BACHA;1385;1261;124;162;12;0;0;0;0;1211;0
2019;Itapora;EE OLIVIA PAULA;188;185;3;9;1;0;0;0;0;178;0
2019;Campo Grande;EE ORCÍRIO THIAGO DE OLIVEIRA;1098;987;111;151;67;0;15;48;17;795;5
2019;Nova Andradina;EE PADRE ANCHIETA;372;355;17;82;2;0;0;0;0;288;0
2019;Maracaju;EE PADRE CONSTANTINO DE MONTE;148;144;4;24;2;0;0;0;0;122;0
2019;Campo Grande;EE PADRE FRANCO DELPIANO;434;431;3;25;1;1;0;0;0;407;0
2019;Tres Lagoas;EE PADRE JOÃO TOMES;687;642;45;99;28;0;2;35;3;516;4
2019;Vicentina;EE PADRE JOSÉ DANIEL;543;526;17;61;13;0;0;40;27;402;0
2019;Caarapo;EE PADRE JOSÉ DE ANCHIETA;210;204;6;51;3;0;0;0;0;156;0
2019;Campo Grande;EE PADRE JOSÉ SCAMPINI;1751;1706;45;284;36;1;0;0;0;1430;0
2019;Campo Grande;EE PADRE MÁRIO BLANDINO;412;401;11;163;1;0;0;0;0;245;3
2019;Coxim;EE PADRE NUNES;1275;1231;44;185;2;1;0;0;0;1087;0
2019;Nioaque;EE PADROEIRA DO BRASIL;194;190;4;30;7;0;1;0;0;156;0
2019;Antonio Joao;EE PANTALEÃO COELHO XAVIER;870;842;28;201;0;0;0;0;0;669;0
2019;Antonio Joao;EE PANTALEÃO COELHO XAVIER - EXTENSÃO SALA CABECEIRA DO APA;59;57;2;2;0;0;0;0;0;57;0
2019;Dourados;EE PASTOR DANIEL BERG;483;472;11;28;3;0;0;0;0;452;0
2019;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO;267;247;20;12;14;0;0;14;11;215;1
2019;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO - EXTENSÃO ASSENTAMENTO CAPÃO BONITO II;171;148;23;9;13;0;0;23;0;126;0
2019;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO - EXTENSÃO ASSENTAMENTO JIBÓIA;87;85;2;5;11;0;0;5;10;56;0
2019;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO - EXTENSÃO ASSENTAMENTO JOÃO BATISTA;84;50;34;1;0;0;0;34;15;34;0
2019;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO - EXTENSÃO ASSENTAMENTO SÃO PEDRO;178;177;1;68;8;0;0;0;0;102;0
2019;Iguatemi;EE PAULO FREIRE;529;499;30;101;19;0;0;0;0;406;3
2019;Campo Grande;EE PE. JOÃO GREINER;436;426;10;53;58;0;0;0;0;324;1
2019;Ponta Pora;EE PEDRO AFONSO PEREIRA GOLDONI;878;862;16;51;43;0;0;0;0;780;4
2019;Ponta Pora;EE PEDRO AFONSO PEREIRA GOLDONI -EXTENSÃO SALA GRAÇA DE DEUS;46;41;5;1;1;0;0;0;0;44;0
2019;Coxim;EE PEDRO MENDES FONTOURA;1249;1211;38;88;11;0;0;93;58;997;2
2019;Coxim;EE PEDRO MENDES FONTOURA-EXTENSÃO ESTABELECIMENTO PENAL MASCULINO COXIM;22;22;0;0;5;0;0;13;4;0;0
2019;Bataguassu;EE PERI MARTINS;919;908;11;63;1;0;0;0;0;855;0
2019;Campo Grande;EE PÓLO FRANCISCO CÂNDIDO DE REZENDE;151;151;0;10;24;0;0;46;24;46;1
2019;Campo Grande;EE PÓLO FRANCISCO CÂNDIDO DE REZENDE - EXTENSÃO ISAURO BENTO;130;127;3;12;8;0;0;0;0;109;1
2019;Campo Grande;EE PÓLO FRANCISCO CÂNDIDO DE REZENDE - EXTENSÃO SANTA LUZIA;77;75;2;10;8;0;0;0;0;59;0
2019;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE - CENTRO DE TRIAGEM ANISIO LIMA - CT;31;31;0;17;1;0;0;8;4;1;0
2019;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE - INSTITUTO PENAL DE CAMPO GRANDE-IPCG;218;218;0;35;49;0;0;78;7;49;0
2019;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE - PENITENCIARIA FEDERAL DE CAMPO GRANDE-PFCG;55;55;0;1;10;0;0;42;1;1;0
2019;Campo Grande;EE POLO PROFª REGINA LUCIA ANFFE NUNES BETINE - SALA UNEI MASCULINO DOM BOSCO;128;107;21;60;4;0;0;0;0;64;0
2019;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE -ESTABELECIMENTO P.FEMININO IRMÃ IRMA ZORZI - EPFIIZ;56;56;0;14;27;0;0;0;0;15;0
2019;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE-SALA UNEI FEMININO ESTRELA DO AMANHA;18;15;3;9;0;0;0;0;0;9;0
2019;Campo Grande;EE PÓLO PROFªREGINA LÚCIA ANFFE NUNES BETINE -ESTA.PENAL JAIR FERREIRA DE CARVALHO-EPSMJFC;91;91;0;17;18;1;0;41;13;1;0
2019;Deodapolis;EE PORTO VILMA;272;266;6;44;4;0;9;0;0;215;0
2019;Deodapolis;EE PORTO VILMA - EXTENSÃO SALA PRINCESA IZABEL -  D. VILA UNIÃO;34;34;0;8;0;0;0;0;0;26;0
2019;Dourados;EE PRES. GETÚLIO VARGAS;390;375;15;26;3;0;0;0;0;361;0
2019;Dourados;EE PRES. GETÚLIO VARGAS - EXTENSÃO SALA CORONEL FIRMINIO VIEIRA;41;41;0;5;0;0;0;0;0;36;0
2019;Dourados;EE PRES. GETÚLIO VARGAS - EXTENSÃO SALA PADRE ANCHIETA;46;45;1;2;1;0;0;0;0;43;0
2019;Dourados;EE PRES. GETÚLIO VARGAS - EXTENSÃO SALA PAI CHIQUITO-CHIQUITO PEDRO;27;24;3;0;0;0;0;0;0;27;0
2019;Navirai;EE PRES. MÉDICI;264;257;7;47;2;0;0;0;0;215;0
2019;Dourados;EE PRES. TANCREDO NEVES;1782;1737;45;149;34;0;0;141;68;1388;2
2019;Dourados;EE PRES. VARGAS;2183;2063;120;206;18;0;0;0;0;1950;9
2019;Itapora;EE PRINCESA IZABEL;164;163;1;20;2;0;0;0;0;142;0
2019;Bataguassu;EE PROF BRAZ SINIGÁGLIA -EXTENSÃO ESTABELECIMENTO PENAL DE BATAGUASSU;44;44;0;9;3;0;0;8;3;21;0
2019;Dourados;EE PROF. ALÍCIO ARAÚJO;858;845;13;120;1;0;0;0;0;736;1
2019;Aquidauana;EE PROF. ANTÔNIO SALÚSTIO AREIAS;521;493;28;97;34;0;0;0;0;390;0
2019;Bataguassu;EE PROF. BRAZ SINIGÁGLIA;475;454;21;71;8;0;0;0;0;396;0
2019;Campo Grande;EE PROF. CARLOS HENRIQUE SCHRADER;549;530;19;71;33;0;0;0;0;444;1
2019;Ponta Pora;EE PROF. CARLOS PEREIRA DA SILVA;400;390;10;39;7;0;0;0;0;354;0
2019;Dourados;EE PROF. CELSO MÜLLER DO AMARAL;795;759;36;103;6;0;0;0;0;685;1
2019;Tacuru;EE PROF. CLETO DE MORAES COSTA;950;937;13;111;17;0;0;22;34;763;3
2019;Campo Grande;EE PROF. EMYGDIO CAMPOS WIDAL;466;453;13;47;2;0;0;0;0;417;0
2019;Anaurilandia;EE PROF. EZEQUIEL BALBINO;163;159;4;13;6;0;0;0;0;144;0
2019;Campo Grande;EE PROF. HENRIQUE CIRYLLO CORRÊA;369;354;15;36;1;0;0;0;0;332;0
2019;Tres Lagoas;EE PROF. JOÃO MAGIANO PINTO;1528;1460;68;172;19;0;0;14;0;1323;0
2019;Inocencia;EE PROF. JOÃO PEREIRA VALIM;644;616;28;74;9;0;0;12;9;539;1
2019;Caarapo;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;1214;1038;176;124;180;0;0;87;93;730;0
2019;Jatei;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;218;212;6;31;3;0;0;0;0;184;0
2019;Ponta Pora;EE PROF. JOSÉ EDSON DOMINGOS DOS SANTOS;610;593;17;79;7;0;0;0;0;524;0
2019;Itaquirai;EE PROF. JOSÉ JUAREZ RIBEIRO DE OLIVEIRA;742;728;14;69;19;0;0;0;0;654;0
2019;Bataguassu;EE PROF. LADISLAU DEÁK FILHO;266;261;5;39;5;0;0;0;0;222;0
2019;Bataguassu;EE PROF. LUIZ ALBERTO ABRAHAM;547;527;20;79;4;0;0;0;0;464;0
2019;Nova Andradina;EE PROF. LUIZ CARLOS SAMPAIO;345;336;9;56;10;1;0;0;0;278;0
2019;Aquidauana;EE PROF. LUIZ MONGELLI;245;230;15;45;7;0;0;0;0;193;0
2019;Campo Grande;EE PROF. SEVERINO DE QUEIROZ;388;375;13;35;2;0;0;0;0;351;0
2019;Campo Grande;EE PROF. SILVIO OLIVEIRA DOS SANTOS;1289;1243;46;197;16;0;0;0;0;1073;3
2019;Campo Grande;EE PROF. ULISSES SERRA;976;941;35;87;20;0;0;81;50;738;0
2019;Inocencia;EE PROF.JOÃO PEREIRA VALIM - EXTENSÃO SALA CIRILO ANOENA DA COSTA;26;26;0;2;1;0;0;0;0;23;0
2019;Inocencia;EE PROF.JOÃO PEREIRA VALIM - EXTENSÃO SALA EM ANTONIO CAMARGO GARCIA;33;33;0;6;0;0;0;0;0;27;0
2019;Campo Grande;EE PROFª ALICE NUNES ZAMPIERE;688;672;16;119;8;0;0;51;45;465;0
2019;Jatei;EE PROFª BERNADETE SANTOS LEITE -EXTENSÃO ESTABELECIMENTO PENAL LUIZ PEREIRA DA SILVA;56;52;4;32;0;0;0;11;3;10;0
2019;Aquidauana;EE PROFª DÓRIS MENDES TRINDADE - EXTENSÃO ESTABELECIMENTO PENAL MASCULINO AQUIDAUANA;24;24;0;1;9;0;0;0;0;14;0
2019;Nova Andradina;EE PROFª FÁTIMA GAIOTTO SAMPAIO-EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE NOVA ANDRADINA;48;48;0;17;11;0;0;5;6;9;0
2019;Aquidauana;EE PROFª MARLY RUSSO RODRIGUES;1008;980;28;181;5;1;0;57;12;752;0
2019;Itaquirai;EE PROFª TERTULINA MARTINS DE OLIVEIRA;262;257;5;25;2;0;0;0;0;235;0
2019;Campo Grande;EE PROFª. ADA TEIXEIRA DOS SANTOS PEREIRA;1789;1746;43;163;27;0;0;109;127;1360;3
2019;Campo Grande;EE PROFª. ALICE NUNES ZAMPIERE - EXTENSÃO DESEMBARGADOR CARLOS GARCIA;179;177;2;17;10;0;0;0;0;151;1
2019;Jatei;EE PROFª. BERNADETE SANTOS LEITE;447;429;18;45;11;0;1;0;0;390;0
2019;Jatei;EE PROFª. BERNARDETE SANTOS LEITE - EXTENSÃO GLEBA NOVA ESPERANÇA;56;56;0;9;7;0;0;0;0;40;0
2019;Campo Grande;EE PROFª. BRASILINA FERRAZ MANTERO;694;551;143;64;9;0;0;136;70;415;0
2019;Sidrolandia;EE PROFª. CATARINA DE ABREU;835;822;13;217;7;0;0;0;0;611;0
2019;Campo Grande;EE PROFª. CÉLIA MARIA NAGLIS;498;485;13;64;0;0;0;0;0;434;0
2019;Coxim;EE PROFª. CLARICE RONDON DOS SANTOS;571;550;21;64;10;0;0;0;0;497;0
2019;Campo Grande;EE PROFª. CLARINDA MENDES DE AQUINO;281;270;11;28;7;0;0;0;0;244;2
2019;Caarapo;EE PROFª. CLEUZA APARECIDA V. GALHARDO;1055;1004;51;101;8;0;0;0;0;943;3
2019;Pedro Gomes;EE PROFª. CLEUZA TEODORO;510;498;12;32;39;0;22;36;2;375;4
2019;Sao Gabriel do Oeste;EE PROFª. CREUZA APARECIDA DELLA COLETA;849;815;34;174;28;0;0;85;60;502;0
2019;Campo Grande;EE PROFª. DELMIRA RAMOS DOS SANTOS;347;336;11;54;16;0;0;0;0;277;0
2019;Aquidauana;EE PROFª. DÓRIS MENDES TRINDADE;1148;1122;26;114;15;0;0;105;86;825;3
2019;Campo Grande;EE PROFª. ÉLIA FRANÇA CARDOSO;1040;992;48;151;9;0;0;0;0;880;0
2019;Gloria de Dourados;EE PROFª. EUFROSINA PINTO;460;451;9;56;3;0;0;19;1;381;0
2019;Nova Andradina;EE PROFª. FÁTIMA GAIOTTO SAMPAIO;754;735;19;153;3;0;0;0;0;597;1
2019;Campo Grande;EE PROFª. FAUSTA GARCIA BUENO;1037;1009;28;173;32;0;33;88;12;699;0
2019;Campo Grande;EE PROFª. FLAVINA MARIA DA SILVA;809;761;48;98;48;0;0;0;0;659;4
2019;Dourados;EE PROFª. FLORIANA LOPES;1034;990;44;112;18;0;0;0;0;904;0
2019;Ponta Pora;EE PROFª. GENI MARQUES MAGALHÃES;1114;1086;28;108;20;0;0;0;0;980;6
2019;Campo Grande;EE PROFª. HILDA DE SOUZA FERREIRA;757;725;32;82;5;1;0;0;0;669;0
2019;Mundo Novo;EE PROFª. IOLANDA ALLY;717;699;18;161;7;0;0;0;0;549;0
2019;Campo Grande;EE PROFª. IZAURA HIGA;910;864;46;160;9;0;0;0;0;740;1
2019;Campo Grande;EE PROFª. JOELINA DE ALMEIDA XAVIER;290;282;8;53;4;0;0;0;0;233;0
2019;Rio Brilhante;EE PROFª. LIGIA TEREZINHA MARTINS;968;951;17;123;7;0;0;0;0;838;0
2019;Campo Grande;EE PROFª. MARIA DE LOURDES TOLEDO AREIAS;1452;1214;238;118;13;1;0;0;0;1319;1
2019;Campo Grande;EE PROFª. MARIA RITA DE CÁSSIA PONTES TEIXEIRA;770;736;34;183;13;0;0;0;0;570;4
2019;Nova Andradina;EE PROFª. NAIR PALÁCIO DE SOUZA;882;860;22;70;5;0;0;0;0;802;5
2019;Campo Grande;EE PROFª. NEYDER SUELLY COSTA VIEIRA;733;612;121;81;30;1;0;97;102;421;1
2019;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;418;398;20;50;3;1;0;1;0;363;0
2019;Mundo Novo;EE PROFª. TEREZINHA DOS SANTOS MENDONÇA;374;361;13;54;13;0;0;0;0;307;0
2019;Campo Grande;EE PROFª. THEREZA NORONHA DE CARVALHO;1222;1189;33;204;10;1;0;95;28;884;0
2019;Gloria de Dourados;EE PROFª. VÂNIA MEDEIROS LOPES;247;239;8;49;1;0;0;0;0;197;0
2019;Bela Vista;EE PROFª. VERA GUIMARÃES LOUREIRO;747;730;17;101;3;0;0;0;0;643;0
2019;Campo Grande;EE PROFª. ZÉLIA QUEVEDO CHAVES;1109;1073;36;125;18;0;0;0;0;965;1
2019;Dourados;EE PROFESSOR JOSÉ PEREIRA LINS;558;551;7;72;1;0;0;0;0;485;0
2019;Dourados;EE RAMONA DA SILVA PEDROSO;677;650;27;98;8;0;0;0;0;570;1
2019;Ivinhema;EE REYNALDO MASSI;1083;1026;57;60;9;0;0;0;0;1008;6
2019;Ivinhema;EE REYNALDO MASSI - EXTENSÃO SALA BENEDITA FIGUEIRÓ DE OLIVEIRA;137;135;2;8;2;0;0;0;0;127;0
2019;Dourados;EE RITA ANGELINA BARBOSA SILVEIRA;418;401;17;77;5;0;0;0;0;336;0
2019;Anastacio;EE ROBERTO SCAFF;503;475;28;87;1;0;6;20;13;376;0
2019;Itapora;EE RODRIGUES ALVES;855;833;22;119;15;0;0;0;0;721;0
2019;Anastacio;EE ROMALINO ALVES DE ALBRES;605;597;8;69;4;0;0;0;0;531;1
2019;Corumba;EE ROTARY CLUB;561;558;3;42;6;1;0;0;0;512;0
2019;Dourados;EE ROTARY DR. NELSON DE ARAÚJO;326;322;4;21;9;0;0;0;0;296;0
2019;Campo Grande;EE RUI BARBOSA;1385;1350;35;177;24;0;0;0;0;1180;4
2019;Cassilandia;EE RUI BARBOSA;427;410;17;170;10;0;0;0;0;246;1
2019;Cassilandia;EE RUI BARBOSA -EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CASSILÂNDIA;190;103;87;13;17;0;0;46;27;87;0
2019;Guia Lopes da Laguna;EE SALOMÉ DE MELO ROCHA;689;666;23;110;10;0;0;0;0;569;0
2019;Paranhos;EE SANTIAGO BENITES;1134;1093;41;80;21;0;0;0;0;1033;0
2019;Costa Rica;EE SANTOS DUMONT;1145;1112;33;170;42;0;0;30;2;901;0
2019;Campo Grande;EE SÃO FRANCISCO;413;397;16;35;1;1;0;0;0;376;0
2019;Sao Gabriel do Oeste;EE SÃO GABRIEL;1054;1031;23;149;13;0;0;15;3;871;3
2019;Sao Gabriel do Oeste;EE SÃO GABRIEL - EXTENSÃO SALA FUNPESG;133;133;0;14;1;0;0;0;0;118;0
2019;Campo Grande;EE SÃO JOSÉ;529;516;13;71;4;0;0;0;0;454;0
2019;Cassilandia;EE SÃO JOSÉ;987;911;76;145;3;0;0;13;2;824;0
2019;Vicentina;EE SÃO JOSÉ;209;207;2;17;1;0;0;0;0;191;0
2019;Deodapolis;EE SCILA MÉDICI;820;794;26;114;15;0;0;0;0;691;0
2019;Campo Grande;EE SEBASTIÃO SANTANA DE OLIVEIRA;546;530;16;65;3;0;0;0;0;478;0
2019;Coxim;EE SEMIRAMIS CARLOTA BENEVIDES DA ROCHA;374;354;20;57;3;0;0;0;0;314;0
2019;Coxim;EE SEMIRAMIS CARLOTA BENEVIDES DA ROCHA - EXTENSÃO SALA  PIRACEMA;210;206;4;18;1;0;0;0;0;191;0
2019;Angelica;EE SEN. FILINTO MÜLLER;406;400;6;58;17;0;21;64;16;230;0
2019;Fatima do Sul;EE SEN. FILINTO MÜLLER;1110;1032;78;90;6;0;0;0;0;1011;3
2019;Ivinhema;EE SEN. FILINTO MULLER;828;822;6;43;0;0;0;0;0;785;0
2019;Itapora;EE SEN. SALDANHA DERZI;258;251;7;25;0;0;0;0;0;233;0
2019;Sidrolandia;EE SIDRÔNIO ANTUNES DE ANDRADE;1352;1163;189;95;58;1;0;56;28;1105;9
