AnoReferencia;NomeMunicipio;NomeUnidadeEscolar;MatriculasTotal;MatriculaInicial;MatriculaAposCenso;Transferidos;Cancelados;Falecido;Abandono;Aprovados;Reprovados;Cursando;OutrasSituacoes
2018;Caarapo;EE INDÍGENA DE EM YVY POTY;372;280;92;12;0;0;41;266;53;0;0
2018;Anastacio;EE INDÍGENA GUILHERMINA DA SILVA;578;403;175;59;18;0;39;336;124;2;0
2018;Dourados;EE INDÍGENA INTERCULTURAL GUATEKA - MARÇAL DE SOUZA;776;691;85;22;32;1;101;457;163;0;0
2018;Tacuru;EE INDÍGENA JASY RENDY;101;0;101;4;1;0;26;62;8;0;0
2018;Corumba;EE INDÍGENA JOÃO Q. DE CARVALHO - TOGHOPANAÃ;50;50;0;1;0;0;0;44;5;0;0
2018;Amambai;EE INDÍGENA MBO EROY GUARANI KAIOWÁ;451;376;75;12;1;1;48;356;33;0;0
2018;Dois Irmaos do Buriti;EE INDÍGENA NATIVIDADE ALCANTARA MARQUES;297;184;113;8;0;0;8;259;22;0;0
2018;Miranda;EE INDIGENA PROF. ATANASIO ALVES;116;116;0;5;1;0;12;98;0;0;0
2018;Nova Andradina;EE IRMAN RIBEIRO DE ALMEIDA SILVA;980;824;156;140;13;0;0;715;112;0;0
2018;Batayporã;EE JAN ANTONIN BATA;903;814;89;123;7;1;40;678;54;0;0
2018;Japora;EE JAPORÃ;569;520;49;85;28;0;19;412;25;0;0
2018;Japora;EE JAPORÃ - EXTENSÃO POVOADO JACAREI;428;368;60;36;20;0;39;303;30;0;0
2018;Deodapolis;EE JOÃO BAPTISTA PEREIRA;168;156;12;34;0;0;0;126;8;0;0
2018;Ponta Pora;EE JOÃO BREMBATTI CALVOSO;1339;1267;72;186;38;2;6;1046;60;1;0
2018;Campo Grande;EE JOÃO CARLOS FLORES;1077;874;203;203;29;0;66;721;58;0;0
2018;Tres Lagoas;EE JOÃO DANTAS FILGUEIRAS;1067;1001;66;242;12;0;0;626;187;0;0
2018;Bodoquena;EE JOÃO PEDRO PEDROSSIAN;443;441;2;52;10;1;0;330;50;0;0
2018;Bodoquena;EE JOÃO PEDRO PEDROSSIAN - EXTENSÃO ASSENTAMENTO SUMATRA;31;31;0;2;0;0;0;22;7;0;0
2018;Bodoquena;EE JOÃO PEDRO PEDROSSIAN - EXTENSÃO DISTRITO MORRARIA DO SUL;21;21;0;1;0;0;0;19;1;0;0
2018;Inocencia;EE JOÃO PONCE DE ARRUDA;190;160;30;24;27;0;0;127;12;0;0
2018;Tres Lagoas;EE JOÃO PONCE DE ARRUDA;1056;881;175;165;55;0;111;651;74;0;0
2018;Bandeirantes;EE JOÃO RIBEIRO GUIMARÃES;492;449;43;91;10;0;0;311;80;0;0
2018;Aral Moreira;EE JOÃO VITORINO MARQUES;826;674;152;119;20;0;23;533;131;0;0
2018;Ivinhema;EE JOAQUIM GONÇALVES LEDO;509;476;33;70;8;0;22;345;64;0;0
2018;Camapua;EE JOAQUIM MALAQUIAS DA SILVA;371;321;50;84;29;0;0;224;34;0;0
2018;Bodoquena;EE JOAQUIM MÁRIO BONFIM;535;416;119;65;23;0;0;352;95;0;0
2018;Campo Grande;EE JOAQUIM MURTINHO;2389;2223;166;632;109;0;43;1400;205;0;0
2018;Ponta Pora;EE JOAQUIM MURTINHO;2150;1884;266;356;94;0;0;1299;401;0;0
2018;Dourados;EE JOAQUIM VAZ DE OLIVEIRA;1057;918;139;140;16;0;139;668;94;0;0
2018;Fatima do Sul;EE JONAS BELARMINO DA SILVA;271;259;12;28;4;0;0;193;46;0;0
2018;Chapadao do Sul;EE JORGE AMADO;1339;1158;181;158;25;1;8;852;295;0;0
2018;Chapadao do Sul;EE JORGE AMADO - EXTENSÃO ASSENTAMENTO AROEIRA;15;14;1;2;1;0;0;10;2;0;0
2018;Chapadao do Sul;EE JORGE AMADO - EXTENSÃO SALA PEDRA BRANCA;19;19;0;4;0;0;0;15;0;0;0
2018;Corguinho;EE JOSÉ ALVES QUITO;449;420;29;85;11;0;0;279;74;0;0
2018;Corguinho;EE JOSÉ ALVES QUITO - EXTENSÃO SALA FRANCISCO N. SOBRINHO - POVOADO TABOCO;69;63;6;10;23;0;0;35;1;0;0
2018;Rochedo;EE JOSÉ ALVES RIBEIRO;561;510;51;104;5;0;0;381;71;0;0
2018;Campo Grande;EE JOSÉ ANTÔNIO PEREIRA;841;775;66;167;15;0;60;493;106;0;0
2018;Campo Grande;EE JOSÉ BARBOSA RODRIGUES;1072;1017;55;218;13;0;25;695;120;1;0
2018;Porto Murtinho;EE JOSÉ BONIFÁCIO;1018;943;75;133;41;0;1;649;194;0;0
2018;Porto Murtinho;EE JOSÉ BONIFÁCIO - EXTENSÃO SALA ALDEIA ALVES DE BARROS;28;28;0;0;1;0;0;16;11;0;0
2018;Porto Murtinho;EE JOSÉ BONIFÁCIO - EXTENSÃO SALA ALDEIA SÃO JOÃO;26;26;0;4;1;0;0;10;11;0;0
2018;Porto Murtinho;EE JOSÉ BONIFÁCIO - EXTENSÃO SALA SANTA MARIA;11;11;0;0;0;0;0;2;1;8;0
2018;Porto Murtinho;EE JOSÉ BONIFÁCIO - EXTENSÃO SALA TOMAZIA;9;9;0;0;1;0;1;5;2;0;0
2018;Tres Lagoas;EE JOSÉ FERREIRA;309;286;23;56;5;0;0;203;45;0;0
2018;Campo Grande;EE JOSÉ FERREIRA BARBOSA;752;720;32;157;45;0;0;436;114;0;0
2018;Costa Rica;EE JOSÉ FERREIRA DA COSTA;1776;1447;329;260;43;2;113;1313;45;0;0
2018;Santa Rita do Pardo;EE JOSÉ FERREIRA LIMA;375;369;6;44;11;0;40;240;40;0;0
2018;Santa Rita do Pardo;EE JOSÉ FERREIRA LIMA - EXTENSÃO ASSENTAMENTO MUTUM;50;49;1;4;1;0;9;36;0;0;0
2018;Santa Rita do Pardo;EE JOSÉ FERREIRA LIMA - EXTENSÃO SALA MATEIRA;17;15;2;1;1;0;0;15;0;0;0
2018;Paranaiba;EE JOSÉ GARCIA LEAL;1894;1668;226;169;63;1;269;1145;247;0;0
2018;Campo Grande;EE JOSÉ MAMEDE DE AQUINO;1193;1072;121;285;33;0;0;712;152;11;0
2018;Campo Grande;EE JOSÉ MARIA HUGO RODRIGUES;1848;1778;70;253;37;0;174;1067;315;2;0
2018;Jaraguari;EE JOSÉ SERAFIM RIBEIRO;527;498;29;90;39;0;0;379;19;0;0
2018;Corumba;EE JÚLIA GONÇALVES PASSARINHO;339;309;30;83;22;0;5;226;3;0;0
2018;Navirai;EE JURACY ALVES CARDOSO;1064;966;98;104;8;1;0;817;134;0;0
2018;Deodapolis;EE LAGOA BONITA;350;333;17;52;2;0;0;229;67;0;0
2018;Ladario;EE LEME DO PRADO;910;884;26;151;22;0;37;642;58;0;0
2018;Ladario;EE LEME DO PRADO - EXTENSÃO MARQUES DE TAMANDARÉ;214;205;9;14;12;0;39;121;28;0;0
2018;Rio Negro;EE LEONTINO ALVES DE OLIVEIRA;720;670;50;109;17;0;73;490;31;0;0
2018;Itaquirai;EE LEOPOLDO DALMOLIN;450;438;12;45;2;0;3;383;17;0;0
2018;Campo Grande;EE LINO VILLACHA;1641;1481;160;311;13;0;177;947;193;0;0
2018;Ponta Pora;EE LIONS CLUBE DE PONTA PORÃ;314;294;20;56;10;0;0;220;28;0;0
2018;Campo Grande;EE LÚCIA MARTINS COELHO;356;334;22;90;8;0;7;234;17;0;0
2018;Angelica;EE LUIS VAZ DE CAMÕES;496;451;45;94;57;0;0;310;35;0;0
2018;Campo Grande;EE LUISA VIDAL BORGES DANIEL;355;320;35;68;4;0;0;280;3;0;0
2018;Bonito;EE LUIZ DA COSTA FALCÃO;1663;1420;243;333;28;0;35;1107;160;0;0
2018;Tres Lagoas;EE LUIZ LOPES DE CARVALHO;1328;1058;270;207;73;0;0;839;209;0;0
2018;Nova Andradina;EE LUIZ SOARES ANDRADE;1041;973;68;243;82;0;80;600;36;0;0
2018;Campo Grande;EE MAESTRO FREDERICO LIEBERMANN;932;844;88;234;41;0;0;533;124;0;0
2018;Campo Grande;EE MAESTRO HEITOR VILLA LOBOS;1598;1533;65;243;78;0;86;1051;140;0;0
2018;Água Clara;EE MAL. CASTELO BRANCO;1159;1040;119;133;36;0;52;817;121;0;0
2018;Água Clara;EE MAL. CASTELO BRANCO -EXTENSÃO SALA JOSÉ BELCHIOR;25;25;0;3;0;0;7;9;6;0;0
2018;Aquidauana;EE MAL. DEODORO DA FONSECA;706;663;43;130;0;1;0;520;55;0;0
2018;Mundo Novo;EE MAL. RONDON;853;737;116;155;3;0;0;586;109;0;0
2018;Nova Andradina;EE MAL. RONDON;1250;1063;187;168;103;0;0;886;93;0;0
2018;Campo Grande;EE MANOEL BONIFÁCIO NUNES DA CUNHA;231;194;37;75;2;0;15;134;5;0;0
2018;Bataguassu;EE MANOEL DA COSTA LIMA;1063;968;95;253;34;1;78;653;44;0;0
2018;Maracaju;EE MANOEL FERREIRA DE LIMA;1441;1338;103;184;113;0;0;932;189;23;0
2018;Paranaiba;EE MANOEL GARCIA LEAL;960;876;84;140;36;1;102;538;143;0;0
2018;Itaquirai;EE MANOEL GUILHERME DOS SANTOS;1100;974;126;174;34;0;90;718;84;0;0
2018;Campo Grande;EE MARÇAL DE SOUZA TUPÃ-Y;1046;957;89;190;12;0;69;679;93;3;0
2018;Iguatemi;EE MARCÍLIO AUGUSTO PINTO;710;636;74;111;6;0;14;511;67;1;0
2018;Campo Grande;EE MARIA CONSTANÇA BARROS MACHADO;397;369;28;133;11;0;0;243;10;0;0
2018;Anastacio;EE MARIA CORRÊA DIAS;1121;923;198;146;102;0;137;634;102;0;0
2018;Anastacio;EE MARIA CORRÊA DIAS - EXTENSÃO MONJOLINHO;36;33;3;2;2;0;0;23;9;0;0
2018;Anastacio;EE MARIA CORRÊA DIAS - EXTENSÃO SÃO MANOEL;29;26;3;3;0;0;0;22;4;0;0
2018;Dourados;EE MARIA DA GLÓRIA MUZZI FERREIRA;882;790;92;258;14;0;0;544;66;0;0
2018;Campo Grande;EE MARIA ELIZA BOCAYUVA CORRÊA DA COSTA;1393;1245;148;274;44;0;78;900;97;0;0
2018;Corumba;EE MARIA HELENA ALBANEZE;1018;939;79;174;43;0;92;500;209;0;0
2018;Anaurilandia;EE MARIA JOSÉ;978;940;38;115;16;0;0;689;158;0;0
2018;Corumba;EE MARIA LEITE;1000;941;59;123;13;0;42;716;106;0;0
2018;Ponta Pora;EE MENDES GONÇALVES;1172;1120;52;124;54;0;1;748;245;0;0
2018;Ponta Pora;EE MENDES GONÇALVES-EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO-UNEI MITAI;64;47;17;40;2;0;0;22;0;0;0
2018;Dourados;EE MENODORA FIALHO DE FIGUEIREDO;1469;1220;249;251;123;1;78;878;138;0;0
2018;Camapua;EE MIGUEL SUTIL;502;462;40;68;2;0;0;424;8;0;0
2018;Dourados;EE MIN. JOÃO PAULO DOS REIS VELOSO;1212;1139;73;182;37;0;81;735;177;0;0
2018;Corumba;EE NATHÉRCIA POMPEO DOS SANTOS;1502;1267;235;162;64;0;86;794;396;0;0
2018;Campo Grande;EE NICOLAU FRAGELLI;305;294;11;24;10;0;0;265;6;0;0
2018;Ponta Pora;EE NOVA ITAMARATI;2142;1917;225;312;20;1;0;1412;397;0;0
2018;Corumba;EE OCTACÍLIO FAUSTINO DA SILVA;1982;1671;311;307;56;0;250;1214;155;0;0
2018;Nioaque;EE ODETE IGNÊZ RESSTEL VILLAS BÔAS;1411;1228;183;155;39;0;0;1026;191;0;0
2018;Nioaque;EE ODETE IGNÊZ RESSTEL VILLAS BÔAS - EXTENSÃO ASSENTAMENTO PALMEIRA;27;26;1;0;0;0;0;26;1;0;0
2018;Campo Grande;EE OLINDA CONCEIÇÃO TEIXEIRA BACHA;1286;1217;69;163;20;1;4;1047;51;0;0
2018;Itapora;EE OLIVIA PAULA;223;215;8;29;0;0;0;190;4;0;0
2018;Campo Grande;EE ORCÍRIO THIAGO DE OLIVEIRA;1350;1109;241;250;98;0;106;776;120;0;0
2018;Nova Andradina;EE PADRE ANCHIETA;487;449;38;140;9;0;0;301;37;0;0
2018;Maracaju;EE PADRE CONSTANTINO DE MONTE;166;159;7;39;2;0;0;124;1;0;0
2018;Campo Grande;EE PADRE FRANCO DELPIANO;462;444;18;37;1;0;0;392;32;0;0
2018;Tres Lagoas;EE PADRE JOÃO TOMES;724;653;71;162;71;0;0;444;47;0;0
2018;Vicentina;EE PADRE JOSÉ DANIEL;656;564;92;90;17;0;38;417;94;0;0
2018;Caarapo;EE PADRE JOSÉ DE ANCHIETA;226;213;13;50;3;0;0;164;9;0;0
2018;Campo Grande;EE PADRE JOSÉ SCAMPINI;2142;2111;31;442;48;0;216;1120;315;1;0
2018;Campo Grande;EE PADRE MÁRIO BLANDINO;908;890;18;189;12;1;18;619;69;0;0
2018;Coxim;EE PADRE NUNES;1382;1336;46;270;5;1;31;945;130;0;0
2018;Nioaque;EE PADROEIRA DO BRASIL;193;183;10;38;4;0;4;128;19;0;0
2018;Nioaque;EE PADROEIRA DO BRASIL - EXTENSÃO  ACAMPAMENTO AREIAS;13;11;2;1;0;0;0;12;0;0;0
2018;Antonio Joao;EE PANTALEÃO COELHO XAVIER;921;880;41;116;6;0;48;698;53;0;0
2018;Antonio Joao;EE PANTALEÃO COELHO XAVIER - EXTENSÃO SALA CABECEIRA DO APA;47;47;0;4;1;1;11;29;1;0;0
2018;Dourados;EE PASTOR DANIEL BERG;491;457;34;72;8;0;0;371;40;0;0
2018;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO;304;290;14;45;7;1;48;156;20;27;0
2018;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO - EXTENSÃO ASSENTAMENTO CAPÃO BONITO II;170;153;17;13;8;0;36;102;11;0;0
2018;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO - EXTENSÃO ASSENTAMENTO JIBÓIA;100;91;9;11;4;0;11;70;4;0;0
2018;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO - EXTENSÃO ASSENTAMENTO JOÃO BATISTA;85;54;31;4;3;0;14;60;4;0;0
2018;Sidrolandia;EE PAULO EDUARDO DE SOUZA FIRMO - EXTENSÃO ASSENTAMENTO SÃO PEDRO;168;147;21;14;4;0;43;95;12;0;0
2018;Iguatemi;EE PAULO FREIRE;657;606;51;121;21;0;28;423;62;2;0
2018;Campo Grande;EE PE. JOÃO GREINER;525;490;35;70;12;0;68;299;76;0;0
2018;Ponta Pora;EE PEDRO AFONSO PEREIRA GOLDONI;890;850;40;70;38;0;34;550;198;0;0
2018;Ponta Pora;EE PEDRO AFONSO PEREIRA GOLDONI -EXTENSÃO SALA GRAÇA DE DEUS;57;57;0;6;1;0;0;33;17;0;0
2018;Coxim;EE PEDRO MENDES FONTOURA;1584;1358;226;154;31;0;11;1079;309;0;0
2018;Coxim;EE PEDRO MENDES FONTOURA-EXTENSÃO ESTABELECIMENTO PENAL MASCULINO COXIM;46;21;25;0;7;0;0;31;8;0;0
2018;Bataguassu;EE PERI MARTINS;1333;1186;147;104;21;0;153;965;90;0;0
2018;Bataguassu;EE PERI MARTINS - EXTENSÃO ASSENTAMENTO SANTA CLARA;37;35;2;3;1;0;2;30;1;0;0
2018;Campo Grande;EE PÓLO FRANCISCO CÂNDIDO DE REZENDE;223;163;60;12;11;1;0;151;48;0;0
2018;Campo Grande;EE PÓLO FRANCISCO CÂNDIDO DE REZENDE - EXTENSÃO ISAURO BENTO;148;140;8;19;6;0;0;100;23;0;0
2018;Campo Grande;EE PÓLO FRANCISCO CÂNDIDO DE REZENDE - EXTENSÃO SANTA LUZIA;63;57;6;12;2;0;0;46;3;0;0
2018;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE - CENTRO DE TRIAGEM ANISIO LIMA - CT;64;31;33;12;12;0;0;31;9;0;0
2018;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE - INSTITUTO PENAL DE CAMPO GRANDE-IPCG;435;232;203;84;43;0;0;241;67;0;0
2018;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE - PENITENCIARIA FEDERAL DE CAMPO GRANDE-PFCG;50;0;50;12;1;0;0;35;2;0;0
2018;Campo Grande;EE POLO PROFª REGINA LUCIA ANFFE NUNES BETINE - SALA UNEI MASCULINO DOM BOSCO;174;107;67;95;1;1;0;56;21;0;0
2018;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE -ESTABELECIMENTO P.FEMININO IRMÃ IRMA ZORZI - EPFIIZ;171;113;58;36;36;0;0;34;65;0;0
2018;Campo Grande;EE PÓLO PROFª REGINA LÚCIA ANFFE NUNES BETINE-SALA UNEI FEMININO ESTRELA DO AMANHA;20;9;11;15;0;0;0;4;1;0;0
2018;Campo Grande;EE PÓLO PROFªREGINA LÚCIA ANFFE NUNES BETINE -ESTA.PENAL JAIR FERREIRA DE CARVALHO-EPSMJFC;243;132;111;48;24;0;0;94;76;1;0
2018;Deodapolis;EE PORTO VILMA;270;256;14;44;0;0;0;187;39;0;0
2018;Deodapolis;EE PORTO VILMA - EXTENSÃO SALA PRINCESA IZABEL -  D. VILA UNIÃO;113;82;31;4;0;0;0;96;13;0;0
2018;Dourados;EE PRES. GETÚLIO VARGAS;428;386;42;46;10;0;0;312;60;0;0
2018;Dourados;EE PRES. GETÚLIO VARGAS - EXTENSÃO SALA CORONEL FIRMINIO VIEIRA;42;42;0;6;2;0;0;26;8;0;0
2018;Dourados;EE PRES. GETÚLIO VARGAS - EXTENSÃO SALA PADRE ANCHIETA;65;60;5;16;3;0;0;30;16;0;0
2018;Dourados;EE PRES. GETÚLIO VARGAS - EXTENSÃO SALA PAI CHIQUITO-CHIQUITO PEDRO;28;28;0;2;8;0;0;17;1;0;0
2018;Navirai;EE PRES. MÉDICI;256;236;20;78;9;0;0;166;2;1;0
2018;Dourados;EE PRES. TANCREDO NEVES;2218;1911;307;240;41;0;133;1457;342;5;0
2018;Dourados;EE PRES. VARGAS;2227;2147;80;308;35;0;185;1549;124;26;0
2018;Itapora;EE PRINCESA IZABEL;202;195;7;31;2;0;0;165;4;0;0
2018;Bataguassu;EE PROF BRAZ SINIGÁGLIA -EXTENSÃO ESTABELECIMENTO PENAL DE BATAGUASSU;68;32;36;4;17;0;1;23;23;0;0
2018;Dourados;EE PROF. ALÍCIO ARAÚJO;1155;1036;119;370;3;1;3;716;62;0;0
2018;Aquidauana;EE PROF. ANTÔNIO SALÚSTIO AREIAS;557;485;72;139;18;1;0;333;66;0;0
2018;Bataguassu;EE PROF. BRAZ SINIGÁGLIA;557;515;42;128;9;0;0;380;40;0;0
2018;Campo Grande;EE PROF. CARLOS HENRIQUE SCHRADER;552;503;49;156;20;0;0;349;27;0;0
2018;Ponta Pora;EE PROF. CARLOS PEREIRA DA SILVA;433;414;19;48;6;0;0;350;29;0;0
2018;Dourados;EE PROF. CELSO MÜLLER DO AMARAL;959;879;80;201;18;0;14;656;70;0;0
2018;Tacuru;EE PROF. CLETO DE MORAES COSTA;1024;965;59;124;5;0;53;659;183;0;0
2018;Tacuru;EE PROF. CLETO DE MORAES COSTA - EXTENSÃO ALDEIA SASSORÓ;109;109;0;107;1;1;0;0;0;0;0
2018;Campo Grande;EE PROF. EMYGDIO CAMPOS WIDAL;468;433;35;103;3;0;0;347;15;0;0
2018;Anaurilandia;EE PROF. EZEQUIEL BALBINO;200;187;13;30;5;1;0;119;45;0;0
2018;Campo Grande;EE PROF. HENRIQUE CIRYLLO CORRÊA;459;432;27;57;3;0;0;391;8;0;0
2018;Tres Lagoas;EE PROF. JOÃO MAGIANO PINTO;1818;1558;260;253;57;1;0;1353;119;35;0
2018;Inocencia;EE PROF. JOÃO PEREIRA VALIM;815;682;133;96;52;0;0;536;131;0;0
2018;Caarapo;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;1145;1087;58;320;9;0;0;739;77;0;0
2018;Jatei;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;235;216;19;41;4;0;0;174;16;0;0
2018;Ponta Pora;EE PROF. JOSÉ EDSON DOMINGOS DOS SANTOS;664;614;50;126;14;0;0;463;61;0;0
2018;Itaquirai;EE PROF. JOSÉ JUAREZ RIBEIRO DE OLIVEIRA;770;745;25;91;32;0;13;606;28;0;0
2018;Itaquirai;EE PROF. JOSÉ JUAREZ RIBEIRO DE OLIVEIRA - EXTENSÃO ASSENTAMENTO SANTA ROSA;230;230;0;228;2;0;0;0;0;0;0
2018;Bataguassu;EE PROF. LADISLAU DEÁK FILHO;271;264;7;24;19;0;0;200;28;0;0
2018;Bataguassu;EE PROF. LUIZ ALBERTO ABRAHAM;529;488;41;110;8;0;0;371;40;0;0
2018;Nova Andradina;EE PROF. LUIZ CARLOS SAMPAIO;346;328;18;64;8;1;36;210;27;0;0
2018;Aquidauana;EE PROF. LUIZ MONGELLI;270;249;21;50;7;0;2;173;38;0;0
2018;Campo Grande;EE PROF. OTAVIANO GONÇALVES DA SILVEIRA JÚNIOR;715;682;33;123;28;0;42;463;59;0;0
2018;Campo Grande;EE PROF. SEVERINO DE QUEIROZ;401;375;26;48;0;0;1;343;9;0;0
2018;Campo Grande;EE PROF. SILVIO OLIVEIRA DOS SANTOS;1474;1275;199;303;43;0;39;930;159;0;0
2018;Campo Grande;EE PROF. ULISSES SERRA;1168;974;194;130;49;0;83;780;126;0;0
2018;Inocencia;EE PROF.JOÃO PEREIRA VALIM - EXTENSÃO SALA CIRILO ANOENA DA COSTA;25;22;3;1;0;0;0;24;0;0;0
2018;Inocencia;EE PROF.JOÃO PEREIRA VALIM - EXTENSÃO SALA EM ANTONIO CAMARGO GARCIA;34;33;1;4;0;0;0;28;2;0;0
2018;Campo Grande;EE PROFª ALICE NUNES ZAMPIERE;1151;1081;70;196;14;0;0;712;228;1;0
2018;Jatei;EE PROFª BERNADETE SANTOS LEITE -EXTENSÃO ESTABELECIMENTO PENAL LUIZ PEREIRA DA SILVA;76;43;33;39;7;0;0;29;1;0;0
2018;Aquidauana;EE PROFª DÓRIS MENDES TRINDADE - EXTENSÃO ESTABELECIMENTO PENAL MASCULINO AQUIDAUANA;48;27;21;0;26;0;0;9;13;0;0
2018;Nova Andradina;EE PROFª FÁTIMA GAIOTTO SAMPAIO-EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE NOVA ANDRADINA;96;58;38;1;45;0;0;33;17;0;0
2018;Aquidauana;EE PROFª MARLY RUSSO RODRIGUES;1179;1039;140;228;17;1;0;752;181;0;0
2018;Itaquirai;EE PROFª TERTULINA MARTINS DE OLIVEIRA;269;243;26;9;22;0;0;199;39;0;0
2018;Campo Grande;EE PROFª. ADA TEIXEIRA DOS SANTOS PEREIRA;2133;1861;272;303;53;1;1;1268;507;0;0
2018;Campo Grande;EE PROFª. ALICE NUNES ZAMPIERE - EXTENSÃO DESEMBARGADOR CARLOS GARCIA;189;176;13;31;0;0;0;97;61;0;0
2018;Jatei;EE PROFª. BERNADETE SANTOS LEITE;563;499;64;88;7;0;0;410;58;0;0
2018;Jatei;EE PROFª. BERNARDETE SANTOS LEITE - EXTENSÃO GLEBA NOVA ESPERANÇA;61;61;0;17;7;0;0;37;0;0;0
2018;Campo Grande;EE PROFª. BRASILINA FERRAZ MANTERO;882;718;164;132;26;0;151;494;77;2;0
2018;Sidrolandia;EE PROFª. CATARINA DE ABREU;1238;1152;86;166;31;0;0;819;222;0;0
2018;Campo Grande;EE PROFª. CÉLIA MARIA NAGLIS;886;796;90;231;3;1;0;614;37;0;0
2018;Coxim;EE PROFª. CLARICE RONDON DOS SANTOS;643;576;67;128;9;0;9;466;31;0;0
2018;Campo Grande;EE PROFª. CLARINDA MENDES DE AQUINO;653;620;33;125;40;0;36;431;21;0;0
2018;Caarapo;EE PROFª. CLEUZA APARECIDA V. GALHARDO;1252;1149;103;200;31;1;22;874;107;17;0
2018;Pedro Gomes;EE PROFª. CLEUZA TEODORO;697;599;98;75;26;1;95;435;65;0;0
2018;Sao Gabriel do Oeste;EE PROFª. CREUZA APARECIDA DELLA COLETA;1043;963;80;230;39;0;0;579;195;0;0
2018;Campo Grande;EE PROFª. DELMIRA RAMOS DOS SANTOS;420;371;49;139;0;0;0;257;24;0;0
2018;Aquidauana;EE PROFª. DÓRIS MENDES TRINDADE;1485;1280;205;163;46;0;0;911;365;0;0
2018;Campo Grande;EE PROFª. ÉLIA FRANÇA CARDOSO;1220;1089;131;279;18;0;37;746;140;0;0
2018;Gloria de Dourados;EE PROFª. EUFROSINA PINTO;437;397;40;56;5;0;4;347;25;0;0
2018;Nova Andradina;EE PROFª. FÁTIMA GAIOTTO SAMPAIO;1144;1033;111;263;9;0;0;680;192;0;0
2018;Campo Grande;EE PROFª. FAUSTA GARCIA BUENO;1413;1197;216;302;47;0;81;857;125;1;0
2018;Campo Grande;EE PROFª. FLAVINA MARIA DA SILVA;802;737;65;122;11;0;79;474;116;0;0
2018;Dourados;EE PROFª. FLORIANA LOPES;1286;1175;111;282;42;0;46;754;159;3;0
2018;Ponta Pora;EE PROFª. GENI MARQUES MAGALHÃES;1332;1255;77;213;77;0;0;820;222;0;0
2018;Campo Grande;EE PROFª. HILDA DE SOUZA FERREIRA;773;693;80;145;8;0;0;565;55;0;0
2018;Mundo Novo;EE PROFª. IOLANDA ALLY;793;758;35;112;10;0;0;518;153;0;0
2018;Campo Grande;EE PROFª. IZAURA HIGA;1082;990;92;371;8;0;0;610;93;0;0
2018;Campo Grande;EE PROFª. JOELINA DE ALMEIDA XAVIER;756;626;130;124;31;1;0;470;130;0;0
2018;Rio Brilhante;EE PROFª. LIGIA TEREZINHA MARTINS;969;906;63;182;13;0;0;655;119;0;0
2018;Campo Grande;EE PROFª. MARIA DE LOURDES TOLEDO AREIAS;1163;1072;91;139;32;0;3;873;116;0;0
2018;Campo Grande;EE PROFª. MARIA RITA DE CÁSSIA PONTES TEIXEIRA;1043;1017;26;231;20;0;78;631;83;0;0
2018;Nova Andradina;EE PROFª. NAIR PALÁCIO DE SOUZA;980;911;69;97;2;0;0;825;43;13;0
2018;Campo Grande;EE PROFª. NEYDER SUELLY COSTA VIEIRA;918;726;192;216;29;0;0;463;170;40;0
2018;Alcinopolis;EE PROFª. ROMILDA COSTA CARNEIRO;462;430;32;80;0;0;0;263;119;0;0
2018;Mundo Novo;EE PROFª. TEREZINHA DOS SANTOS MENDONÇA;454;423;31;83;3;0;0;300;68;0;0
2018;Campo Grande;EE PROFª. THEREZA NORONHA DE CARVALHO;1476;1206;270;277;38;0;0;1007;154;0;0
2018;Gloria de Dourados;EE PROFª. VÂNIA MEDEIROS LOPES;278;249;29;72;1;0;0;177;28;0;0
2018;Bela Vista;EE PROFª. VERA GUIMARÃES LOUREIRO;773;698;75;160;26;0;0;583;4;0;0
2018;Campo Grande;EE PROFª. ZÉLIA QUEVEDO CHAVES;1261;1244;17;220;26;0;51;864;100;0;0
2018;Dourados;EE PROFESSOR JOSÉ PEREIRA LINS;742;696;46;145;7;1;0;428;161;0;0
2018;Dourados;EE RAMONA DA SILVA PEDROSO;882;810;72;193;17;0;26;528;118;0;0
2018;Ivinhema;EE REYNALDO MASSI;1305;1145;160;117;2;0;59;978;149;0;0
2018;Ivinhema;EE REYNALDO MASSI - EXTENSÃO SALA BENEDITA FIGUEIRÓ DE OLIVEIRA;102;102;0;15;3;0;4;74;6;0;0
2018;Campo Grande;EE RIACHUELO;803;614;189;139;35;0;148;443;38;0;0
2018;Dourados;EE RITA ANGELINA BARBOSA SILVEIRA;454;413;41;151;5;0;12;218;49;19;0
2018;Anastacio;EE ROBERTO SCAFF;721;646;75;249;10;0;17;412;33;0;0
